step,central_amplitude
952,8.491558340979898e+133
953,1.191383129242362e+134
954,1.671534614309939e+134
955,2.3451962129550364e+134
956,3.290355902622308e+134
957,4.616432087794325e+134
958,6.47694053600076e+134
959,9.08726626481917e+134
960,1.2749597739990332e+135
961,1.7887909884704526e+135
962,2.509704569211706e+135
963,3.5211578343641565e+135
964,4.940242560265854e+135
965,6.931240095865237e+135
966,9.724639345211831e+135
967,1.3643819211070448e+136
968,1.9142484355388663e+136
969,2.685718796929882e+136
970,3.7681021761606705e+136
971,5.286700375060888e+136
972,7.417313233977695e+136
973,1.0406589855023254e+137
974,1.460058155357755e+137
975,2.0484801900681115e+137
976,2.874043130341143e+137
977,4.032317249292208e+137
978,5.65738853990463e+137
979,7.937380872409561e+137
980,1.113623369515427e+138
981,1.562425630275767e+138
982,2.1920995681544796e+138
983,3.0755380375412045e+138
984,4.315010270398408e+138
985,6.054000751666232e+138
986,8.493819228649069e+138
987,1.1916904643958038e+139
988,1.671952067311986e+139
989,2.345762772305585e+139
990,3.291124155720223e+139
991,4.6174728726076096e+139
992,6.478349142505993e+139
993,9.089170683450573e+139
994,1.275216960484084e+140
995,1.7891378950833892e+140
996,2.5101718927959965e+140
997,3.5217865020683e+140
998,4.941087013442881e+140
999,6.9323725686762155e+140
