step,central_amplitude
244,1.3294668518763542e+30
245,1.8574166553783593e+30
246,2.595102911315688e+30
247,3.6258776940016e+30
248,5.06623023987156e+30
249,7.078965446928515e+30
250,9.891625180894148e+30
251,1.382223882172959e+31
252,1.93153200688644e+31
253,2.6992188356519133e+31
254,3.7721317059299584e+31
255,5.2716681234532245e+31
256,7.3675252609883835e+31
257,1.0296922922064779e+32
258,1.4391479547875736e+32
259,2.0114789032378028e+32
260,2.811496022138579e+32
261,3.929807887656583e+32
262,5.493092641936661e+32
263,7.678461065026508e+32
264,1.0733540812594432e+33
265,1.500456136668732e+33
266,2.097562776936288e+33
267,2.932364192643668e+33
268,4.0995107613176243e+33
269,5.731354132808357e+33
270,8.012968846253136e+33
271,1.1203160827310772e+34
272,1.5663849499422112e+34
273,2.190116199375415e+34
274,3.0622909318599536e+34
275,4.28189768095914e+34
276,5.987376662890837e+34
277,8.372347498527302e+34
278,1.1707608590526515e+35
279,1.6371909716429853e+35
280,2.2894997441268108e+35
281,3.2017829280088823e+35
282,4.4776806130794586e+35
283,6.262160580222084e+35
284,8.758002475255534e+35
285,1.224885859910898e+36
286,1.7131515797540866e+36
287,2.3961030515185836e+36
288,3.3513874906044517e+36
289,4.687628298691422e+36
290,6.556785591527517e+36
291,9.17145016667147e+36
292,1.2829040444323952e+37
293,1.794565837013168e+37
294,2.510346083323262e+37
295,3.5116943306595187e+37
296,4.912568777823245e+37
297,6.872414340420244e+37
298,9.614322969159684e+37
299,1.3450445990491609e+38
300,1.881755507054839e+38
301,2.632680560543339e+38
302,3.683337594311382e+38
303,5.153392264888561e+38
304,7.21029647155655e+38
305,1.0088375027850226e+39
306,1.411553748673018e+39
307,1.975066199910504e+39
308,2.763591580585104e+39
309,3.866998145291253e+39
310,5.4110543693490324e+39
311,7.571773174052357e+39
312,1.059548864460667e+40
313,1.4826956602767605e+40
314,2.074868645872811e+40
315,2.903599412793515e+40
316,4.0634060952872797e+40
317,5.686579660995376e+40
318,7.958282204099802e+40
319,1.1137681352510972e+41
320,1.5587534391965883e+41
321,2.1815600983804903e+41
322,3.0532614735565395e+41
323,4.273343584284236e+41
324,5.9810655832905135e+41
325,8.371363392316483e+41
326,1.1717113665550127e+42
327,1.6400302195039707e+42
328,2.295565867985727e+42
329,3.213174484101903e+42
330,4.497647815570593e+42
331,6.295686721772439e+42
332,8.812664646205684e+42
333,1.2336097518820818e+43
334,1.726850350697573e+43
335,2.417340990698854e+43
336,3.383976815793621e+43
337,4.737214352406889e+43
338,6.631699437665073e+43
339,9.283948462418559e+43
340,1.2997105420474212e+44
341,1.819560683775089e+44
342,2.547372035114444e+44
343,3.566351029257206e+44
344,4.993000685437113e+44
345,6.990446879711839e+44
346,9.787098967446554e+44
347,1.3702780342034015e+45
348,1.918531960488795e+45
349,2.6861790537463008e+45
350,3.7610266150708606e+45
351,5.26603008186414e+45
352,7.373364389918131e+45
353,1.0324129509053834e+46
354,1.445594637879673e+46
355,2.0241603102887667e+46
356,2.8343176849649335e+46
357,3.9687829450936374e+46
358,5.557395729251984e+46
359,7.781985321433232e+46
360,1.0897190824276227e+47
361,1.5259620216885142e+47
362,2.136868860130186e+47
363,2.9923814128615912e+47
364,4.190452444789486e+47
365,5.868265188601021e+47
366,8.217947289272546e+47
367,1.1508579813235883e+48
368,1.6117023448270445e+48
369,2.2571094629789657e+48
370,3.161003993275254e+48
371,4.42692399817181e+48
372,6.199885173098829e+48
373,8.682998877019217e+48
374,1.216074895140658e+49
375,1.7031595779780643e+49
376,2.385364551503234e+49
377,3.3408620551268953e+49
378,4.679146598255213e+49
379,6.553586670704035e+49
380,9.179006825084745e+49
381,1.285631637635944e+50
382,1.8007009186836773e+50
383,2.5221491240956327e+50
384,3.532677887120444e+50
385,4.948133257175241e+50
