step,phi_min,phi_max
757,8641.99981712205,10013.517036235859
758,8646.11310810765,10013.554283689746
759,8650.213949061606,10013.591086787219
760,8654.302377635817,10013.627450829912
761,8658.378431368425,10013.663381056202
762,8662.442147684156,10013.69888264196
763,8666.493563894672,10013.733960701298
764,8670.532717198897,10013.76862028731
765,8674.559644683372,10013.802866392798
766,8678.574383322584,10013.836703950989
767,8682.576969979313,10013.870137836246
768,8686.567441404957,10013.903172864777
769,8690.54583423988,10013.935813795319
770,8694.512185013738,10013.968065329831
771,8698.466530145826,10013.99993211417
772,8702.40890594539,10014.031418738756
773,8706.33934861198,10014.062529739242
774,8710.257894235772,10014.093269597157
775,8714.164578797898,10014.123642740566
776,8718.059438170772,10014.15365354469
777,8721.942508118424,10014.183306332552
778,8725.813824296827,10014.212605375591
779,8729.673422254224,10014.241554894283
780,8733.52133743144,10014.270159058738
781,8737.357605162224,10014.298421989322
782,8741.182260673564,10014.326347757229
783,8744.995339086006,10014.353940385081
784,8748.796875413986,10014.3812038475
785,8752.586904566135,10014.408142071688
786,8756.365461345611,10014.434758937983
787,8760.132580450416,10014.461058280429
788,8763.888296473702,10014.48704388732
789,8767.632643904104,10014.512719501752
790,8771.365657126042,10014.53808882216
791,8775.087370420042,10014.563155502847
792,8778.797817963048,10014.587923154519
793,8782.49703382874,10014.612395344793
794,8786.185051987832,10014.636575598726
795,8789.861906308397,10014.660467399312
796,8793.52763055617,10014.684074187984
797,8797.182258394856,10014.707399365121
798,8800.825823386444,10014.730446290521
799,8804.458358991506,10014.753218283902
800,8808.07989856951,10014.775718625368
801,8811.69047537912,10014.797950555885
802,8815.290122578508,10014.819917277753
803,8818.878873225643,10014.841621955062
804,8822.456760278606,10014.863067714148
805,8826.023816595893,10014.884257644046
806,8829.5800749367,10014.905194796935
807,8833.125567961248,10014.925882188574
808,8836.66032823105,10014.94632279874
809,8840.184388209236,10014.966519571663
810,8843.697780260836,10014.986475416434
811,8847.200536653083,10015.00619320744
812,8850.6926895557,10015.025675784771
813,8854.174271041205,10015.044925954628
814,8857.645313085199,10015.063946489734
815,8861.10584756665,10015.082740129727
816,8864.555906268202,10015.101309581556
817,8867.995520876451,10015.119657519876
818,8871.424722982241,10015.137786587426
819,8874.843544080957,10015.155699395413
820,8878.252015572805,10015.173398523892
821,8881.650168763104,10015.19088652213
822,8885.038034862575,10015.208165908982
823,8888.415644987615,10015.225239173244
824,8891.783030160599,10015.24210877402
825,8895.140221310148,10015.258777141076
826,8898.48724927142,10015.275246675183
827,8901.824144786393,10015.291519748469
828,8905.15093850414,10015.307598704761
829,8908.467660981121,10015.32348585992
830,8911.774342681445,10015.339183502174
831,8915.071013977165,10015.354693892452
832,8918.35770514855,10015.370019264705
833,8921.634446384358,10015.38516182623
834,8924.901267782117,10015.400123757989
835,8928.158199348405,10015.414907214921
836,8931.405270999112,10015.429514326257
837,8934.642512559722,10015.44394719582
838,8937.869953765585,10015.45820790233
839,8941.087624262193,10015.472298499712
840,8944.295553605438,10015.486221017378
841,8947.4937712619,10015.499977460531
842,8950.682306609104,10015.51356981045
843,8953.861188935794,10015.52700002477
844,8957.0304474422,10015.540270037773
845,8960.1901112403,10015.553381760663
846,8963.340209354099,10015.566337081837
847,8966.480770719885,10015.579137867164
848,8969.611824186493,10015.591785960252
849,8972.733398515576,10015.60428318271
850,8975.84552238186,10015.616631334417
851,8978.948224373411,10015.628832193772
852,8982.041532991898,10015.640887517959
853,8985.125476652853,10015.652799043197
854,8988.200083685924,10015.664568484988
855,8991.265382335148,10015.676197538367
856,8994.321400759198,10015.687687878144
857,8997.368167031644,10015.69904115915
858,9000.40570914121,10015.710259016472
859,9003.434054992033,10015.721343065687
860,9006.453232403912,10015.732294903093
861,9009.46326911257,10015.743116105947
862,9012.464192769901,10015.753808232686
863,9015.456030944231,10015.764372823156
864,9018.438811120559,10015.774811398825
865,9021.412560700823,10015.785125463017
866,9024.377307004135,10015.795316501111
867,9027.333077267049,10015.80538598077
868,9030.279898643788,10015.815335352143
869,9033.217798206513,10015.82516604808
870,9036.146802945561,10015.834879484333
871,9039.066939769695,10015.844477059765
872,9041.978235506343,10015.853960156548
873,9044.88071690186,10015.863330140362
874,9047.77441062175,10015.872588360597
875,9050.659343250933,10015.881736150539
876,9053.535541293968,10015.890774827572
877,9056.403031175316,10015.89970569336
878,9059.26183923956,10015.908530034034
879,9062.111991751666,10015.917249120383
880,9064.95351489721,10015.925864208037
881,9067.786434782622,10015.93437653764
882,9070.61077743543,10015.94278733504
883,9073.426568804487,10015.951097811452
884,9076.233834760222,10015.959309163649
885,9079.032601094861,10015.967422574118
886,9081.822893522682,10015.975439211245
887,9084.604737680233,10015.98336022947
888,9087.378159126574,10015.99118676946
889,9090.143183343518,10015.99891995828
890,9092.899835735852,10016.006560909538
891,9095.648141631573,10016.014110723567
892,9098.388126282125,10016.021570487563
893,9101.119814862628,10016.028941275754
894,9103.8432324721,10016.036224149555
895,9106.5584041337,10016.043420157714
896,9109.265354794954,10016.050530336468
897,9111.964109327972,10016.05755570969
898,9114.654692529688,10016.06449728904
899,9117.337129122086,10016.071356074104
900,9120.01144375242,10016.07813305255
901,9122.677660993444,10016.084829200252
902,9125.335805343633,10016.091445481448
903,9127.985901227417,10016.097982848874
904,9130.627972995393,10016.104442243892
905,9133.262044924551,10016.110824596639
906,9135.888141218502,10016.117130826155
907,9138.506286007694,10016.123361840513
908,9141.116503349636,10016.129518536953
909,9143.718817229117,10016.135601802007
910,9146.313251558422,10016.141612511638
911,9148.899830177555,10016.14755153135
912,9151.478576854459,10016.15341971633
913,9154.049515285229,10016.159217911552
914,9156.612669094333,10016.16494695192
915,9159.168061834825,10016.17060766237
916,9161.715716988561,10016.176200857997
917,9164.255657966418,10016.181727344174
918,9166.787908108505,10016.187187916663
919,9169.312490684371,10016.192583361733
920,9171.829428893234,10016.197914456276
921,9174.338745864176,10016.20318196791
922,9176.840464656363,10016.2083866551
923,9179.334608259262,10016.21352926726
924,9181.821199592832,10016.218610544858
925,9184.300261507758,10016.22363121954
926,9186.771816785646,10016.228592014215
927,9189.235888139234,10016.233493643165
928,9191.6924982126,10016.23833681216
929,9194.14166958137,10016.24312221854
930,9196.583424752924,10016.247850551335
931,9199.017786166603,10016.252522491346
932,9201.444776193915,10016.25713871126
933,9203.864417138742,10016.261699875731
934,9206.276731237533,10016.266206641489
935,9208.681740659522,10016.270659657426
936,9211.079467506921,10016.275059564698
937,9213.469933815131,10016.279406996804
938,9215.853161552937,10016.28370257969
939,9218.22917262271,10016.287946931836
940,9220.597988860607,10016.29214066434
941,9222.959632036775,10016.29628438101
942,9225.314123855545,10016.30037867845
943,9227.661485955641,10016.304424146152
944,9230.001739910364,10016.313277567642
945,9232.334907227798,10016.372044027305
946,9234.661009351004,10016.430320429394
947,9236.980067658224,10016.488110861244
948,9239.292103463064,10016.5454193761
949,9241.597138014697,10016.602249993392
950,9243.895192498056,10016.658606699022
951,9246.186288034032,10016.714493445648
952,9248.470445679659,10016.769914152954
953,9250.747686428316,10016.82487270793
954,9253.01803120991,10016.87937296514
955,9255.281500891077,10016.933418747
956,9257.538116275364,10016.987013844035
957,9259.787898103428,10017.040162015157
958,9262.03086705322,10017.094142808472
959,9264.267043740176,10017.149026354658
960,9266.49644871741,10017.203457700462
961,9268.719102475889,10017.257440566425
962,9270.935025444642,10017.31097864254
963,9273.14423799093,10017.364075588477
964,9275.346760420434,10017.416735033858
965,9277.542612977451,10017.468960578479
966,9279.73181584507,10017.520755792573
967,9281.914389145359,10017.572124217042
968,9284.090352939551,10017.623069363703
969,9286.25972722823,10017.673594715521
970,9288.422531951504,10017.723703726853
971,9290.578786989205,10017.773399823673
972,9292.72851216105,10017.822686403813
973,9294.87172722684,10017.871566837193
974,9297.008451886637,10017.920044466042
975,9299.138705780932,10017.968122605134
976,9301.262508490843,10018.015804542012
977,9303.379879538286,10018.063093537203
978,9305.49083838615,10018.10999282445
979,9307.595404438476,10018.156505610925
980,9309.693597040648,10018.202635077452
981,9311.785435479553,10018.248384378716
982,9313.870938983766,10018.293756643485
983,9315.950126723723,10018.338754974815
984,9318.023017811902,10018.383382450269
985,9320.089631302992,10018.42764212212
986,9322.149986194074,10018.471537017562
987,9324.204101424784,10018.515039928547
988,9326.251995877501,10018.558154357832
989,9328.293688377507,10018.600883776855
990,9330.329197693169,10018.643231626009
991,9332.358542536103,10018.685201314927
992,9334.38174156135,10018.726796222756
993,9336.39881336755,10018.768019698427
994,9338.409776497105,10018.808875060926
995,9340.414649436354,10018.849365599563
996,9342.413450615737,10018.88949457424
997,9344.406198409974,10018.929265215707
998,9346.392911138219,10018.968680725833
999,9348.373607064244,10019.007744277853
