step,central_amplitude
441,2.2289994754660942e+59
442,3.129990305052837e+59
443,4.395202354409188e+59
444,6.171881780458216e+59
445,8.6668074892971e+59
446,1.217036249256488e+60
447,1.7090338948263595e+60
448,2.399941316142764e+60
449,3.3701818752528565e+60
450,4.732698199813486e+60
451,6.646102344074276e+60
452,9.333144003157587e+60
453,1.3106647605408403e+61
454,1.8405939044117177e+61
455,2.5848004630655345e+61
456,3.6299340900654394e+61
457,5.0976864113189577e+61
458,7.158963346262272e+61
459,1.0053789659284887e+62
460,1.4119264395352955e+62
461,1.9828823798872049e+62
462,2.784738570378373e+62
463,3.910879972895637e+62
464,5.492462654082412e+62
465,7.713691982301979e+62
466,1.0833281183337667e+63
467,1.5214590507647335e+63
468,2.1367958800303128e+63
469,3.0010160071673617e+63
470,4.214791334298868e+63
471,5.9195177197057e+63
472,8.313789783922526e+63
473,1.1676541002538154e+64
474,1.6399545862796108e+64
475,2.303307204634739e+64
476,3.235000333454363e+64
477,4.543590689928485e+64
478,6.381554283866062e+64
479,8.963056181946869e+64
480,1.258891037676366e+65
481,1.7681639241736548e+65
482,2.4834719447931023e+65
483,3.4881755104727566e+65
484,4.899364211005244e+65
485,6.8815051158439795e+65
486,9.665614110547246e+65
487,1.357618540048733e+66
488,1.906901890791643e+66
489,2.6784356008368394e+66
490,3.7621519091666935e+66
491,5.284375797227015e+66
492,7.422552866397194e+66
493,1.042593783093153e+67
494,1.4644656125629175e+67
495,2.057052761792431e+67
496,2.889441317384721e+67
497,4.058677186455585e+67
498,5.701082369912669e+67
499,8.008151571504998e+67
500,1.124888316785556e+68
501,1.5801149077282379e+68
502,2.2195762403126923e+68
503,3.117838289283255e+68
504,4.379648104897381e+68
505,6.152150491741124e+68
506,8.642050021554642e+68
507,1.2139720369299623e+69
508,1.7053073458106353e+69
509,2.3955139538276016e+69
510,3.365090896934482e+69
511,4.727123378011107e+69
512,6.640474428765893e+69
513,9.32831715864778e+69
514,1.3104169818078139e+70
515,1.8408471363098207e+70
516,2.5859965149498577e+70
517,3.632788634632868e+70
518,5.103337630728113e+70
519,7.169195780523715e+70
